,state,city,company,rank,rank_change,revenue,profit,num..of.employees,sector,newcomer,ceo_founder,ceo_woman,profitable,prev_rank,CEO,Website,Ticker,Market.Cap,lat,lng,ranking_in_groups
151,CO,Broomfield,Vail Resorts,929,0,2271.6,301.2,23000,"Hotels, Restaurants & Leisure",,no,no,yes,NA,Robert A. Katz,https://www.vailresorts.com,MTN,5947.7,39.9541,-105.0527,5
152,CO,Centennial,Arrow Electronics,110,-1,28916.8,-204.1,19300,Wholesalers,no,no,no,no,109,Michael J. Long,https://www.arrow.com,ARW,8075,39.5926,-104.8674,1
153,CO,Denver,Molson Coors Beverage,298,-4,10579.4,241.7,17700,"Food, Beverages & Tobacco",no,no,no,yes,294,Gavin D.K. Hattersley,https://www.molsoncoors.com,TAP,8441,39.7621,-104.8759,2
154,CO,Denver,Liberty Oilfield Services,1000,0,1990.3,39,2571,Energy,,yes,no,yes,NA,Christopher A. Wright,https://www.libertyfrac.com,LBRT,302.8,39.7621,-104.8759,5
155,CO,Denver,Western Union,528,0,5292.1,1058.3,11500,Business Services,,no,no,yes,NA,Hikmet Ersek,https://www.westernunion.com,WU,7489.9,39.7621,-104.8759,3
156,CO,Denver,MDC Holdings,733,0,3293.3,238.3,1656,Engineering & Construction,,no,no,yes,NA,David M. Mandarich,https://www.mdcholdings.com,MDC,1462.8,39.7621,-104.8759,4
157,CO,Denver,Summit Materials,938,0,2222.1,59.1,6000,Materials,,yes,yes,yes,NA,Anne P. Noonan,https://www.summit-materials.com,SUM,1699.7,39.7621,-104.8759,5
158,CO,Denver,DaVita,230,-42,14101.5,811,65000,Health Care,no,no,no,yes,188,Javier J. Rodriguez,https://www.davita.com,DVA,13476,39.7621,-104.8759,2
159,CO,Denver,DCP Midstream,413,-93,7625,17,2250,Energy,no,no,no,yes,320,Wouter T. van Kempen,https://www.dcpmidstream.com,DCP,847.9,39.7621,-104.8759,3
160,CO,Denver,Ovintiv,449,0,6726,234,2571,Energy,yes,no,no,yes,NA,Douglas J. Suttles,https://www.ovintiv.com,OVV,701.5,39.7621,-104.8759,3
161,CO,Denver,Cimarex Energy,902,0,2363,-124.6,987,Energy,,no,no,no,NA,Thomas E. Jorden,https://www.cimarex.com,XEC,1718.9,39.7621,-104.8759,5
162,CO,Denver,Antero Resources,608,0,4408.7,-340.1,547,Energy,,yes,no,no,NA,Paul M. Rady,https://www.anteroresources.com,AR,204.4,39.7621,-104.8759,4
163,CO,Englewood,EchoStar,964,0,2098.3,-62.9,2300,Technology,,no,no,no,NA,Michael T. Dugan,https://www.echostar.com,SATS,3126.8,39.6468,-104.9942,5
164,CO,Englewood,Liberty Media,306,74,10292,106,6753,Media,no,no,no,yes,380,Gregory B. Maffei,https://www.libertymedia.com,LSXMA,13877,39.6468,-104.9942,2
165,CO,Englewood,DISH Network,251,-19,12807.7,1399.5,16000,Telecommunications,no,no,no,yes,232,W. Erik Carlson,https://www.dish.com,DISH,10455.8,39.6468,-104.9942,2
166,CO,Englewood,Qurate Retail,239,-14,13458,-456,25314,Retailing,no,no,no,no,225,Michael A. George,https://www.qurateretail.com,QRTEA,2539.6,39.6468,-104.9942,2
167,CO,Fort Collins,Woodward,803,0,2900.2,259.6,9023,Aerospace & Defense,,no,no,yes,NA,Thomas A. Gendron,https://www.woodward.com,WWD,3698.1,40.5478,-105.0656,5
168,CO,Greenwood Village,VF,233,19,13870.6,1259.8,75000,Apparel,no,no,no,yes,252,Steven E. Rendle,https://www.vfc.com,VFC,32110,39.6152,-104.913,2
169,CO,Greenwood Village,Century Communities,867,0,2535.9,113,1460,Engineering & Construction,,no,no,yes,NA,Dale Francescon/Robert Francescon,https://www.centurycommunities.com,CCS,1341,39.6152,-104.913,5
170,CO,Greenwood Village,Newmont,328,91,9740,2805,16600,Energy,no,no,no,yes,419,Thomas R. Palmer,https://www.newmont.com,NEM,51030,39.6152,-104.913,2
171,CO,Westminster,Maxar Technologies,987,0,2033,109,5800,Aerospace & Defense,,no,no,yes,NA,Daniel L. Jablonsky,https://www.maxar.com,MAXR,642.3,39.8837,-105.0624,5
172,CT,Bridgeport,People's United Financial,916,0,2312.2,520.4,6305,Financials,,no,no,yes,NA,John P. Barnes,https://www.peoples.com,PBCT,4792.8,41.1918,-73.1953,5
173,CT,Hartford,Hartford Financial Services Group,160,1,20740,2085,19500,Financials,no,no,no,yes,161,Christopher J. Swift,https://www.thehartford.com,HIG,12624.8,41.7661,-72.6834,1
174,CT,New Britain,Stanley Black & Decker,220,8,14442.2,955.8,59438,Household Products,no,no,no,yes,228,James M. Loree,https://www.stanleyblackanddecker.com,SWK,28209,41.6758,-72.7862,2
175,CT,New Haven,Knights of Columbus,895,0,2387.8,148.3,772,Financials,,no,no,yes,NA,Carl A. Anderson,https://www.kofc.org,,,41.3112,-72.9246,5
176,CT,Norwalk,EMCOR Group,344,31,9174.6,325.1,36000,Engineering & Construction,no,no,no,yes,375,Anthony J. Guzzi,https://www.emcorgroup.com,EME,3449.8,41.1144,-73.4215,2
177,CT,Norwalk,Xerox Holdings,347,-29,9145,1353,27000,Technology,no,no,no,yes,318,John G. Visentin,https://www.xerox.com,XRX,4030.2,41.1144,-73.4215,2
178,CT,Norwalk,Booking Holdings,210,6,15066,4865,26400,Technology,no,no,no,yes,216,Glenn D. Fogel,https://www.bookingholdings.com,BKNG,88465,41.1144,-73.4215,2
179,CT,Norwalk,Frontier Communications,393,-38,8107,-5911,18317,Telecommunications,no,no,no,no,355,Nicholas Jeffery,https://www.frontier.com,FTRCQ,39.9,41.1144,-73.4215,2
180,CT,Shelton,Edgewell Personal Care,958,0,2141,-372.2,6000,Household Products,,no,no,no,NA,Rod R. Little,https://www.edgewell.com,EPC,1307.6,41.306,-73.1383,5
181,CT,Shelton,Hubbell,586,0,4591,400.9,18800,Industrials,,no,no,yes,NA,Gerben W. Bakker,https://www.hubbell.com,HUBB,6239.4,41.306,-73.1383,3
182,CT,Stamford,Pitney Bowes,699,0,3477.7,194.6,11000,Technology,,no,no,yes,NA,Marc B. Lautenbach,https://www.pitneybowes.com,PBI,349.6,41.1035,-73.5583,4
183,CT,Stamford,Synchrony Financial,170,3,19461,3747,16500,Financials,no,no,yes,yes,173,Margaret M. Keane,https://www.synchronyfinancial.com,SYF,9870.8,41.1035,-73.5583,1
184,CT,Stamford,Gartner,621,0,4245.3,233.3,16724,Technology,,no,no,yes,NA,Eugene A. Hall,https://www.gartner.com,IT,14427,41.1035,-73.5583,4
185,CT,Stamford,Hexcel,905,0,2355.7,306.6,6977,Aerospace & Defense,,no,no,yes,NA,Nick L. Stanage,https://www.hexcel.com,HXL,3099.6,41.1035,-73.5583,5
186,CT,Stamford,Silgan Holdings,595,0,4489.9,193.8,13220,Materials,,no,no,yes,NA,Anthony J. Allott,https://www.silganholdings.com,SLGN,3214.8,41.1035,-73.5583,3
187,CT,Stamford,Crane,735,0,3283.1,133.3,13000,Industrials,,no,no,yes,NA,Max H. Mitchell,https://www.craneco.com,CR,2911.4,41.1035,-73.5583,4
188,CT,Stamford,United Rentals,340,39,9351,1174,19100,Business Services,no,no,no,yes,379,Matthew Flannery,https://www.unitedrentals.com,URI,12557,41.1035,-73.5583,2
189,CT,Stamford,Charter Communications,71,-1,45764,1668,95100,Telecommunications,no,no,no,yes,70,Thomas M. Rutledge,https://www.charter.com,CHTR,137205,41.1035,-73.5583,1
190,DC,Washington,FTI Consulting,906,0,2352.7,216.7,5567,Business Services,,no,no,yes,NA,Steven H. Gunby,https://www.fticonsulting.com,FCN,4490.6,38.9047,-77.0163,5
191,DC,Washington,Danaher,161,-1,20521.2,3008.2,60000,Health Care,no,no,no,yes,160,Rainer M. Blair,https://www.danaher.com,DHR,168395,38.9047,-77.0163,1
192,DC,Washington,Carlyle Group,713,0,3377,380.9,1775,Financials,,no,no,yes,NA,Kewsong Lee,https://www.carlyle.com,CG,7539.2,38.9047,-77.0163,4
193,DC,Washington,Fannie Mae,24,-2,120304,14160,7500,Financials,no,no,no,yes,22,Hugh R. Frater,https://www.fanniemae.com,FNMA,11350,38.9047,-77.0163,1
194,DE,Newark,SLM,898,0,2380,578.3,1900,Financials,,no,no,yes,NA,Jonathan W. Witter,https://www.salliemae.com,SLM,3038.6,39.6776,-75.7573,5
195,DE,Wilmington,Navient,510,0,5529,597,5800,Financials,,no,no,yes,NA,John F. Remondi,https://www.navient.com,NAVI,1465.5,39.7415,-75.5413,3
196,DE,Wilmington,Chemours,511,0,5526,-52,7000,Chemicals,,no,no,no,NA,Mark P. Vergnano,https://www.chemours.com,CC,1455.9,39.7415,-75.5413,3
197,DE,Wilmington,DuPont,152,-117,21512,498,35000,Chemicals,no,no,no,yes,35,Edward D. Breen,https://www.dupont.com,DD,25213.1,39.7415,-75.5413,1
198,DE,Wilmington,Incyte,953,0,2158.8,446.9,1456,Health Care,,no,no,yes,NA,,https://www.incyte.com,INCY,15874.5,39.7415,-75.5413,5
199,DE,Wilmington,Corteva,234,0,13846,-959,21000,"Food, Beverages & Tobacco",yes,no,no,no,NA,James C. Collins Jr.,https://www.corteva.com,CTVA,22043,39.7415,-75.5413,2
200,FL,Boca Raton,ADT,541,0,5125.7,-424.2,17500,Business Services,,no,no,no,NA,James D. DeVries,https://www.adt.com,ADT,3282.7,26.3752,-80.108,3
201,FL,Boca Raton,SBA Communications,994,0,2014.6,147,1475,Financials,,no,no,yes,NA,Jeffrey A. Stoops,https://www.sbasite.com,SBAC,30217.6,26.3752,-80.108,5
202,FL,Boca Raton,ODP,297,-12,10647,99,40000,Retailing,no,no,no,yes,285,Gerry P. Smith,https://www.officedepot.com,ODP,867.7,26.3752,-80.108,2
203,FL,Boca Raton,GEO Group,878,0,2477.9,166.6,22000,Business Services,,yes,no,yes,NA,George C. Zoley,https://www.geogroup.com,GEO,1474.3,26.3752,-80.108,5
204,FL,Bonita Springs,Herc Holdings,997,0,1999,47.5,5100,Business Services,,no,no,yes,NA,Lawrence H. Silber,https://www.hercrentals.com,HRI,590.5,26.3559,-81.7861,5
205,FL,Clearwater,Tech Data,90,-2,36998.4,374.5,15000,Wholesalers,no,no,no,yes,88,Richard T. Hume,https://www.techdata.com,TECD,-,27.9789,-82.7622,1
206,FL,Coral Gables,MasTec,430,6,7183.2,392.3,21000,Engineering & Construction,no,no,no,yes,436,José R. Mas,https://www.mastec.com,MTZ,6040,25.7037,-80.2715,3
207,FL,Dania Beach,Chewy,559,0,4846.7,-252.4,12000,Retailing,,no,no,no,NA,Sumit Singh,https://www.chewy.com,CHWY,14943.5,26.0594,-80.1637,3
208,FL,Daytona Beach,TopBuild,854,0,2624.1,191,10400,Engineering & Construction,,no,no,yes,NA,Robert Buck,https://www.topbuild.com,BLD,5536,29.1994,-81.0982,5
209,FL,Daytona Beach,Brown & Brown,893,0,2392.2,398.5,10083,Financials,,no,no,yes,NA,J. Powell Brown,https://www.bbinsurance.com,BRO,10269.3,29.1994,-81.0982,5
210,FL,Estero,Hertz Global Holdings,326,5,9779,-58,38000,Retailing,no,no,no,no,331,Paul E. Stone,https://www.hertz.com,HTZ,878,26.4277,-81.7951,2
211,FL,Fort Lauderdale,Citrix Systems,779,0,3010.6,681.8,8400,Technology,,no,no,yes,NA,David J. Henshall,https://www.citrix.com,CTXS,17319.8,26.1412,-80.1464,4
212,FL,Fort Lauderdale,AutoNation,154,-9,21335.7,450,25000,Retailing,no,no,no,yes,145,Michael J. Jackson,https://www.autonation.com,AN,6807,26.1412,-80.1464,1
213,FL,Fort Myers,Chico's FAS,985,0,2037.9,-12.8,10944,Retailing,,no,yes,no,NA,Molly Langenstein,https://www.chicosfas.com,CHS,155.2,26.6195,-81.8303,5
214,FL,Hollywood,HEICO,977,0,2055.6,327.9,5900,Aerospace & Defense,,no,no,yes,NA,Laurans A. Mendelson,https://www.heico.com,HEI,9184.7,26.0294,-80.1679,5
215,FL,Jacksonville,Fidelity National Information Services,303,58,10333,298,55000,Business Services,no,no,no,yes,361,Gary A. Norcross,https://www.fisglobal.com,FIS,81343,30.3322,-81.6749,2
216,FL,Jacksonville,Landstar System,635,0,4089.6,227.7,1333,Transportation,,no,no,yes,NA,James B. Gattoni,https://www.landstar.com,LSTR,3784.9,30.3322,-81.6749,4
217,FL,Jacksonville,CSX,267,-7,11937,3331,20908,Transportation,no,no,no,yes,260,James M. Foote,https://www.csx.com,CSX,44161.7,30.3322,-81.6749,2
218,FL,Jacksonville,Fidelity National Financial,375,27,8469,1062,23484,Financials,no,no,no,yes,402,Raymond R. Quirk,https://www.fnf.com,FNF,6854.3,30.3322,-81.6749,2
219,FL,Juno Beach,NextEra Energy,172,12,19204,3769,14800,Energy,no,no,no,yes,184,James L. Robo,https://www.nexteraenergy.com,NEE,164661,26.8755,-80.0589,1
220,FL,Lakeland,Publix Super Markets,87,4,38462.8,3005.4,207000,Food & Drug Stores,no,no,no,yes,91,Randall T. Jones Sr.,https://www.publix.com,,-,28.0556,-81.9545,1
221,FL,Melbourne,L3Harris Technologies,250,224,12856,1333,50000,Aerospace & Defense,no,no,no,yes,474,William M. Brown,https://www.l3harris.com,LHX,48000,28.1085,-80.6627,2
222,FL,Miami,Watsco,566,0,4770.4,246,5800,Wholesalers,,no,no,yes,NA,Albert H. Nahmad,https://www.watsco.com,WSO,6049.8,25.7839,-80.2102,3
223,FL,Miami,World Fuel Services,91,-8,36819,178.9,5500,Energy,no,no,no,yes,83,Michael J. Kasbar,https://www.wfscorp.com,INT,1489,25.7839,-80.2102,1
224,FL,Miami,Ryder System,354,9,8925.8,-24.4,39900,Transportation,no,no,no,no,363,Robert E. Sanchez,https://www.ryder.com,R,3748,25.7839,-80.2102,2
225,FL,Miami,Lennar,147,7,22259.6,1849.1,10106,Engineering & Construction,no,no,no,yes,154,Richard Beckwitt/Jon M. Jaffe,https://www.lennar.com,LEN,25222,25.7839,-80.2102,1
226,FL,Miramar,Spirit Airlines,658,0,3830.5,335.3,8938,Transportation,,no,no,yes,NA,Edward M. Christie III,https://www.spirit.com,SAVE,2715,25.9773,-80.3351,4
227,FL,Orlando,Marriott Vacations Worldwide,612,0,4355,138,22000,"Hotels, Restaurants & Leisure",,no,no,yes,NA,Stephen P. Weisz,https://www.marriottvacationsworldwide.com,VAC,2280.3,28.4772,-81.3369,4
228,FL,Orlando,Wyndham Destinations,640,0,4043,507,22500,"Hotels, Restaurants & Leisure",,no,no,yes,NA,Michael D. Brown,https://www.wyndhamdestinations.com,WYND,1894.5,28.4772,-81.3369,4
229,FL,Orlando,Darden Restaurants,372,4,8510.4,713.4,184514,"Hotels, Restaurants & Leisure",no,no,no,yes,376,Eugene I. Lee Jr.,https://www.darden.com,DRI,6580,28.4772,-81.3369,2
230,FL,Palm Beach Gardens,Dycom Industries,725,0,3339.7,57.2,15230,Engineering & Construction,,no,no,yes,NA,Steven E. Nielsen,https://www.dycomind.com,DY,810.2,26.8466,-80.1679,4
231,FL,Sarasota,Roper Technologies,518,0,5366.8,1767.9,16460,Technology,,no,no,yes,NA,L. Neil Hunn,https://www.ropertech.com,ROP,33086.1,27.3386,-82.5431,3
232,FL,St. Petersburg,Raymond James Financial,396,11,8023,1034,14200,Financials,no,no,no,yes,407,Paul C. Reilly,https://www.raymondjames.com,RJF,14236,27.7931,-82.6652,2
233,FL,St. Petersburg,Jabil,121,19,25282.3,287.1,200000,Technology,no,no,no,yes,140,Mark T. Mondello,https://www.jabil.com,JBL,3738.4,27.7931,-82.6652,1
234,FL,Sunrise,Mednax,691,0,3513.5,-1497.7,9480,Health Care,,yes,no,no,NA,Mark S. Ordan,https://www.mednax.com,MD,981,26.1547,-80.2997,4
235,FL,Tampa,Bloomin&#8217; Brands,628,0,4139.4,130.6,94000,"Hotels, Restaurants & Leisure",,no,no,yes,NA,David J. Deno,https://www.bloominbrands.com,BLMN,621.4,27.9942,-82.4451,4
236,FL,Tampa,Mosaic,356,-31,8906.3,-1067.4,12600,Chemicals,no,no,no,no,325,James C. O'Rourke,https://www.mosaicco.com,MOS,4098.2,27.9942,-82.4451,2
237,FL,West Palm Beach,Affiliated Managers Group,933,0,2239.6,15.7,4000,Financials,,no,no,yes,NA,Jay C. Horgen,https://www.amg.com,AMG,2830.9,26.7468,-80.1316,5
238,GA,Atlanta,Veritiv,412,-65,7659.4,-29.5,8000,Wholesalers,no,no,no,no,347,Salvatore A. Abbate,https://www.veritivcorp.com,VRTV,126.9,33.7627,-84.4224,3
239,GA,Atlanta,Southern Company,153,-22,21419,4739,27943,Energy,no,no,no,yes,131,Thomas A. Fanning,https://www.southerncompany.com,SO,64062,33.7627,-84.4224,1
240,GA,Atlanta,NCR,439,26,6915,564,36000,Technology,no,no,no,yes,465,Michael D. Hayford,https://www.ncr.com,NCR,2287,33.7627,-84.4224,3
241,GA,Atlanta,Coca-Cola,88,12,37266,8920,86200,"Food, Beverages & Tobacco",no,no,no,yes,100,James R. Quincey,https://www.coca-colacompany.com,KO,209200,33.7627,-84.4224,1
242,GA,Atlanta,Newell Brands,316,-73,10083.1,106.6,30000,Household Products,no,no,no,yes,243,Ravichandra K. Saligram,https://www.newellbrands.com,NWL,5949.1,33.7627,-84.4224,2
243,GA,Atlanta,Equifax,692,0,3507.6,-398.8,11200,Business Services,,no,no,no,NA,Mark W. Begor,https://www.equifax.com,EFX,14569.4,33.7627,-84.4224,4
244,GA,Atlanta,FleetCor Technologies,849,0,2648.8,895.1,8700,Business Services,,no,no,yes,NA,Ronald F. Clarke,https://www.fleetcor.com,FLT,15935.9,33.7627,-84.4224,5
245,GA,Atlanta,UPS,43,-2,74094,4440,377640,Transportation,no,no,yes,yes,41,Carol B. Tomé,https://www.ups.com,UPS,138166,33.7627,-84.4224,1
246,GA,Atlanta,Aaron's,649,0,3947.7,31.5,12100,Retailing,,no,no,yes,NA,John W. Robinson III,https://www.aarons.com,AAN,1520.4,33.7627,-84.4224,4
247,GA,Atlanta,Genuine Parts,171,-2,19392.3,621.1,55000,Wholesalers,no,no,no,yes,169,Paul D. Donahue,https://www.genpt.com,GPC,14431,33.7627,-84.4224,1
248,GA,Atlanta,Graphic Packaging Holding,477,3,6160.1,206.8,18000,Materials,no,no,no,yes,480,Michael P. Doss,https://www.graphicpkg.com,GPK,3542,33.7627,-84.4224,3
249,GA,Atlanta,Carter's,689,0,3519.3,263.8,20300,Apparel,,no,no,yes,NA,Michael D. Casey,https://www.carters.com,CRI,2887.4,33.7627,-84.4224,4
250,GA,Atlanta,Intercontinental Exchange,459,10,6547,1933,5989,Financials,no,yes,no,yes,469,Jeffrey Sprecher,https://www.intercontinentalexchange.com,ICE,56723,33.7627,-84.4224,3
251,GA,Atlanta,PulteGroup,309,3,10213,1016.7,5245,Engineering & Construction,no,no,no,yes,312,Ryan R. Marshall,https://www.pultegroup.com,PHM,12518,33.7627,-84.4224,2
252,GA,Atlanta,Rollins,993,0,2015.5,203.3,14952,Business Services,,no,no,yes,NA,Gary W. Rollins,https://www.rollins.com,ROL,11845.9,33.7627,-84.4224,5
253,GA,Atlanta,Global Payments,553,0,4911.9,430.6,24000,Business Services,,no,no,yes,NA,Jeffrey S. Sloan,https://www.globalpaymentsinc.com,GPN,43287.5,33.7627,-84.4224,3
254,GA,Atlanta,HD Supply Holdings,478,1,6146,452,11500,Wholesalers,no,no,no,yes,479,Joseph J. DeAngelo,https://www.hdsupply.com,,-,33.7627,-84.4224,3
255,GA,Atlanta,Gray Television,962,0,2122,179,7465,Media,,no,no,yes,NA,Hilton H. Howell Jr.,https://www.gray.tv,GTN,1071.6,33.7627,-84.4224,5
256,GA,Atlanta,Acuity Brands,671,0,3672.7,330.4,12000,Industrials,,no,no,yes,NA,Neil M. Ashe,https://www.acuitybrands.com,AYI,3393.8,33.7627,-84.4224,4
257,GA,Atlanta,WestRock,177,13,18289,862.9,51100,Materials,no,no,no,yes,190,David B. Sewell,https://www.westrock.com,WRK,11971,33.7627,-84.4224,1
258,GA,Atlanta,Delta Air Lines,68,1,47007,4767,91224,Transportation,no,no,no,yes,69,Edward H. Bastian,https://www.delta.com,DAL,26543,33.7627,-84.4224,1
259,GA,Atlanta,Home Depot,26,1,110225,11242,415700,Retailing,no,no,no,yes,27,Craig A. Menear,https://www.homedepot.com,HD,295312,33.7627,-84.4224,1
260,GA,Atlanta,Floor & Decor Holdings,983,0,2045.5,150.6,6336,Retailing,,no,no,yes,NA,Thomas Taylor Jr.,https://www.flooranddecor.com,FND,7613,33.7627,-84.4224,5
261,GA,Atlanta,Beazer Homes USA,965,0,2087.8,-79.5,1205,Engineering & Construction,,no,no,no,NA,Allan P. Merrill,https://www.beazer.com,BZH,202.1,33.7627,-84.4224,5
262,GA,Calhoun,Mohawk Industries,321,-6,9970.7,744.2,41800,Household Products,no,no,no,yes,315,Jeffrey S. Lorberbaum,https://www.mohawkind.com,MHK,5464.3,34.4918,-84.9391,2
263,GA,Columbus,Synovus Financial,890,0,2406.5,563.8,5389,Financials,,no,no,yes,NA,Kessel D. Stelling Jr.,https://www.synovus.com,SNV,2585.8,32.51,-84.8771,5
264,GA,Columbus,Aflac,146,-3,22307,3304,11729,Financials,no,no,no,yes,143,Daniel P. Amos,https://www.aflac.com,AFL,33058,32.51,-84.8771,1
265,GA,Duluth,Primerica,980,0,2052.5,366.4,2502,Financials,,no,no,yes,NA,Glenn J. Williams,https://www.primerica.com,PRI,3637.2,34.0053,-84.1492,5
266,GA,Duluth,Asbury Automotive Group,428,11,7210.3,184.4,8500,Retailing,no,no,no,yes,439,David W. Hult,https://www.asburyauto.com,ABG,1064.8,34.0053,-84.1492,3
267,GA,Duluth,AGCO,350,-15,9041.4,125.2,20961,Industrials,no,no,no,yes,335,Eric P. Hansotia,https://www.agcocorp.com,AGCO,3546.3,34.0053,-84.1492,2
268,GA,Marietta,BlueLinx Holdings,852,0,2637.3,-17.7,2189,Wholesalers,,no,no,no,NA,Mitchell B. Lewis,https://www.bluelinxco.com,BXC,46.4,33.9533,-84.5422,5
269,GA,Roswell,SiteOne Landscape Supply,904,0,2357.5,77.7,4416,Wholesalers,,no,no,yes,NA,Doug Black,https://www.siteone.com,SITE,3076.5,34.0391,-84.3513,5
270,GA,Thomasville,Flowers Foods,631,0,4124,164.5,9700,"Food, Beverages & Tobacco",,no,no,yes,NA,A. Ryals McMullian,https://www.flowersfoods.com,FLO,4341.3,30.8394,-83.9782,4
271,GA,Tucker,GMS,758,0,3116,56,5858,Wholesalers,,no,no,yes,NA,John C. Turner Jr.,https://www.gms.com,GMS,665.7,33.8436,-84.2021,4
272,HI,Honolulu,Matson,947,0,2203.1,82.7,1988,Transportation,,no,no,yes,NA,Matthew J. Cox,https://www.matson.com,MATX,1317.9,21.3294,-157.846,5
273,HI,Honolulu,Hawaiian Electric Industries,810,0,2874.6,217.9,3841,Energy,,no,yes,yes,NA,Constance H. Lau,https://www.hei.com,HE,4698.7,21.3294,-157.846,5
274,HI,Honolulu,Hawaiian Holdings,819,0,2832.2,224,7437,Transportation,,no,no,yes,NA,Peter R. Ingram,https://www.hawaiianairlines.com,HA,479.7,21.3294,-157.846,5
275,IA,Ames,Renewable Energy Group,851,0,2643.2,380.1,829,Energy,,no,yes,yes,NA,Cynthia J. Warner,https://www.regi.com,REGI,801,42.0259,-93.6215,5
276,IA,Ankeny,Casey&#8217;s General Stores,378,30,8364.9,203.9,26866,Retailing,no,no,no,yes,408,Darren M. Rebelez,https://www.caseys.com,CASY,4874.8,41.7285,-93.6033,2
277,IA,Des Moines,Principal Financial,201,18,16222.1,1394.2,17601,Financials,no,no,no,yes,219,Daniel J. Houston,https://www.principal.com,PFG,14748,41.5725,-93.6105,2
278,IA,Des Moines,Meredith,681,0,3611.9,46.3,5615,Media,,no,no,yes,NA,Thomas H. Harty,https://www.meredith.com,MDP,554.1,41.5725,-93.6105,4
279,IA,Muscatine,HNI,931,0,2246.9,110.5,8450,Household Products,,no,no,yes,NA,Jeffrey D. Lorenger,https://www.hnicorp.com,HNI,1075.8,41.4196,-91.068,5
280,IA,West Des Moines,American Equity Investment Life Holding,702,0,3464.3,246.1,608,Financials,,no,no,yes,NA,Anant Bhalla,https://www.american-equity.com,AEL,1716.3,41.5522,-93.7805,4
281,ID,Boise,Micron Technology,134,-29,23406,6313,37000,Technology,no,no,no,yes,105,Sanjay Mehrotra,https://www.micron.com,MU,46778.5,43.6007,-116.2312,1
282,ID,Boise,Boise Cascade,579,0,4643.4,80.9,6010,Wholesalers,,no,no,yes,NA,Nathan R. Jorgensen,https://www.bc.com,BCC,932.1,43.6007,-116.2312,3
283,ID,Boise,Albertsons,55,-3,60534.5,131.1,267000,Food & Drug Stores,no,no,no,yes,52,Vivek Sankaran,https://www.albertsonscompanies.com,ACI,7118,43.6007,-116.2312,1
284,ID,Eagle,Lamb Weston Holdings,665,0,3756.5,478.6,7600,"Food, Beverages & Tobacco",,no,no,yes,NA,Thomas P. Werner,https://www.lambweston.com,LW,8341.9,43.7223,-116.3862,4
285,IL,Bannockburn,Option Care Health,918,0,2310.4,-75.9,5492,Health Care,,no,no,no,NA,John C. Rademacher,https://www.optioncarehealth.com,OPCH,1673.4,42.1932,-87.8694,5
286,IL,Bannockburn,Stericycle,731,0,3308.9,-346.8,19500,Business Services,,no,yes,no,NA,Cindy J. Miller,https://www.stericycle.com,SRCL,4434,42.1932,-87.8694,4
287,IL,Bloomington,Country Financial,656,0,3868.1,167.3,3839,Financials,,no,no,yes,NA,Jim Jacobs,https://www.countryfinancial.com,,,40.4757,-88.9703,4
288,IL,Bloomington,State Farm Insurance,36,0,79395.3,5592.7,57672,Financials,no,no,no,yes,36,Michael L. Tipsord,https://www.statefarm.com,,,40.4757,-88.9703,1
289,IL,Bolingbrook,Ulta Beauty,418,31,7398.1,705.9,31000,Retailing,no,no,yes,yes,449,Mary N. Dillon,https://www.ulta.com,ULTA,9893.6,41.6903,-88.1019,3
290,IL,Chicago,McDonald&#8217;s,156,-7,21076.5,6025.4,205000,"Hotels, Restaurants & Leisure",no,no,no,yes,149,Christopher J. Kempczinski,https://corporate.mcdonalds.com,MCD,159179,41.8373,-87.6862,1
291,IL,Chicago,Old Republic International,427,54,7213.7,1056.4,9000,Financials,no,no,no,yes,481,Craig R. Smiddy,https://www.oldrepublic.com,ORI,4634.9,41.8373,-87.6862,3
292,IL,Chicago,Archer Daniels Midland,54,-5,64656,1379,38100,"Food, Beverages & Tobacco",no,no,no,yes,49,Juan R. Luciano,https://www.adm.com,ADM,29767,41.8373,-87.6862,1
293,IL,Chicago,Ryerson Holding,594,0,4501.6,82.4,4500,Materials,,no,no,yes,NA,Edward J. Lehner,https://www.ryerson.com,RYI,199.3,41.8373,-87.6862,3
294,IL,Chicago,Jones Lang LaSalle (JLL),179,10,17983.2,535.3,93400,Financials,no,no,no,yes,189,Christian Ulbrich,https://www.us.jll.com,JLL,7907,41.8373,-87.6862,1
295,IL,Chicago,Hill-Rom Holdings,799,0,2907.3,152.2,10000,Health Care,,no,no,yes,NA,John P. Groetelaars,https://www.hill-rom.com,HRC,6739.3,41.8373,-87.6862,4
296,IL,Chicago,United Airlines Holdings,76,2,43259,3009,96000,Transportation,no,no,no,yes,78,J. Scott Kirby,https://www.united.com,UAL,9114,41.8373,-87.6862,1
297,IL,Chicago,TransUnion,847,0,2656.1,346.9,8000,Business Services,,no,no,yes,NA,Christopher Cartwright,https://www.transunion.com,TRU,16086,41.8373,-87.6862,5
298,IL,Chicago,Motorola Solutions,403,13,7887,868,17000,Technology,no,no,no,yes,416,Gregory Q. Brown,https://www.motorolasolutions.com,MSI,29314,41.8373,-87.6862,3
299,IL,Chicago,CME Group,558,0,4868,2116.5,4360,Financials,,no,no,yes,NA,Terrence A. Duffy,https://www.cmegroup.com,CME,61984.7,41.8373,-87.6862,3
